,CloudProvider,Architecture,InstanceCategory,InstanceType,GCPCategory,AzureCategory,Coremark Score,Normalized Coremark,CPU(s),BogoMIPS,Byte Order,CPU MHz,CPU Platform,CPU family,CPU max MHz,CPU min MHz,Core(s) per socket,Current Speed,Flags,Hypervisor vendor,L1d cache,L1i cache,L2 cache,L3 cache,Max Speed,Model,Model name,NUMA node(s),NUMA node0 CPU(s),NUMA node1 CPU(s),NUMA node10 CPU(s),NUMA node11 CPU(s),NUMA node2 CPU(s),NUMA node3 CPU(s),NUMA node4 CPU(s),NUMA node5 CPU(s),NUMA node6 CPU(s),NUMA node7 CPU(s),NUMA node8 CPU(s),NUMA node9 CPU(s),On-line CPU(s) list,Socket(s),Stepping,Thread(s) per core,Vendor ID,Virtualization,Virtualization type,Memory(GiB),StdDev,StdDev%,#Runs,CPU Platform simple,CPU Platform Specific,Standard Deviation (%),Sample Count,CPU op-mode(s)_bit#1,CPU op-mode(s)_bit#2,AzureType,AzureVersion
,AZURE,x86_64,Standard,Standard_E64s_v5,0,StandardEs_v5,969853,30.83401157,64,5587.02,Little Endian,2795.129,0,6,2800,800,16,0,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ss ht syscall nx pdpe1gb rdtscp lm constant_tsc rep_good nopl xtopology tsc_reliable nonstop_tsc cpuid aperfmperf pni pclmulqdq vmx ssse3 fma cx16 pcid sse4_1 sse4_2 movbe popcnt tsc_deadline_timer aes xsave avx f16c rdrand hypervisor lahf_lm abm 3dnowprefetch invpcid_single tpr_shadow vnmi ept vpid ept_ad fsgsbase tsc_adjust bmi1 hle avx2 smep bmi2 erms invpcid rtm avx512f avx512dq rdseed adx smap avx512ifma clflushopt clwb avx512cd sha_ni avx512bw avx512vl xsaveopt xsavec xgetbv1 xsaves avx512vbmi umip avx512_vbmi2 gfni vaes vpclmulqdq avx512_vnni avx512_bitalg avx512_vpopcntdq rdpid arch_capabilities,Microsoft,48,32,1280,49152,0,106,Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz,2,0-31,32-63,0,0,0,0,0,0,0,0,0,0,0-63,2,6,2,GenuineIntel,VT-x,full,503.9,"49,428",5.10%,35,0,0,0,0,32,64,StandardEs,v5
,AWS,x86_64,c5a,c5a.16xlarge,0,_,1168878.607,30.84524534,64,5599.99,Little Endian,2313.574,0,23,0,0,32,2800,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ht syscall nx mmxext fxsr_opt pdpe1gb rdtscp lm constant_tsc rep_good nopl nonstop_tsc cpuid extd_apicid aperfmperf tsc_known_freq pni pclmulqdq ssse3 fma cx16 sse4_1 sse4_2 movbe popcnt aes xsave avx f16c rdrand hypervisor lahf_lm cmp_legacy cr8_legacy abm sse4a misalignsse 3dnowprefetch topoext ssbd ibrs ibpb stibp vmmcall fsgsbase bmi1 avx2 smep bmi2 rdseed adx smap clflushopt clwb sha_ni xsaveopt xsavec xgetbv1 clzero xsaveerptr rdpru wbnoinvd arat npt nrip_save rdpid,KVM,32,32,512,16384,3300,49,AMD EPYC 7R32,1,0-63,0,0,0,0,0,0,0,0,0,0,0,0-63,1,0,2,AuthenticAMD,0,full,0,0,0,0,0,0,0,0,32,64,,
,AWS,x86_64,m5dn,m5dn.16xlarge,0,_,931767.4464,30.87877317,64,5000,Little Endian,3199.304,0,6,0,0,16,2500,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ss ht syscall nx pdpe1gb rdtscp lm constant_tsc rep_good nopl xtopology nonstop_tsc cpuid aperfmperf tsc_known_freq pni pclmulqdq ssse3 fma cx16 pcid sse4_1 sse4_2 x2apic movbe popcnt tsc_deadline_timer aes xsave avx f16c rdrand hypervisor lahf_lm abm 3dnowprefetch invpcid_single pti fsgsbase tsc_adjust bmi1 avx2 smep bmi2 erms invpcid mpx avx512f avx512dq rdseed adx smap clflushopt clwb avx512cd avx512bw avx512vl xsaveopt xsavec xgetbv1 xsaves ida arat pku ospke avx512_vnni,KVM,32,32,1024,36608,3500,85,Intel(R) Xeon(R) Platinum 8259CL CPU @ 2.50GHz,2,"0-15,32-47","16-31,48-63",0,0,0,0,0,0,0,0,0,0,0-63,2,7,2,GenuineIntel,0,full,0,0,0,0,0,0,0,0,32,64,,
,AWS,x86_64,m5n,m5n.16xlarge,0,_,934352.0366,31.01114409,64,4999.99,Little Endian,3103.549,0,6,0,0,16,2500,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ss ht syscall nx pdpe1gb rdtscp lm constant_tsc rep_good nopl xtopology nonstop_tsc cpuid aperfmperf tsc_known_freq pni pclmulqdq ssse3 fma cx16 pcid sse4_1 sse4_2 x2apic movbe popcnt tsc_deadline_timer aes xsave avx f16c rdrand hypervisor lahf_lm abm 3dnowprefetch invpcid_single pti fsgsbase tsc_adjust bmi1 avx2 smep bmi2 erms invpcid mpx avx512f avx512dq rdseed adx smap clflushopt clwb avx512cd avx512bw avx512vl xsaveopt xsavec xgetbv1 xsaves ida arat pku ospke avx512_vnni,KVM,32,32,1024,36608,3500,85,Intel(R) Xeon(R) Platinum 8259CL CPU @ 2.50GHz,2,"0-15,32-47","16-31,48-63",0,0,0,0,0,0,0,0,0,0,0-63,2,7,2,GenuineIntel,0,full,0,0,0,0,0,0,0,0,32,64,,
,AWS,x86_64,m6id,m6id.16xlarge,0,_,1114060.664,31.03076722,64,5799.88,Little Endian,1119.778,0,6,0,0,32,2900,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ss ht syscall nx pdpe1gb rdtscp lm constant_tsc arch_perfmon rep_good nopl xtopology nonstop_tsc cpuid aperfmperf tsc_known_freq pni pclmulqdq monitor ssse3 fma cx16 pcid sse4_1 sse4_2 x2apic movbe popcnt tsc_deadline_timer aes xsave avx f16c rdrand hypervisor lahf_lm abm 3dnowprefetch invpcid_single ssbd ibrs ibpb stibp ibrs_enhanced fsgsbase tsc_adjust bmi1 avx2 smep bmi2 erms invpcid avx512f avx512dq rdseed adx smap avx512ifma clflushopt clwb avx512cd sha_ni avx512bw avx512vl xsaveopt xsavec xgetbv1 xsaves wbnoinvd ida arat avx512vbmi pku ospke avx512_vbmi2 gfni vaes vpclmulqdq avx512_vnni avx512_bitalg tme avx512_vpopcntdq rdpid md_clear flush_l1d arch_capabilities,KVM,48,32,1280,55296,3500,106,Intel(R) Xeon(R) Platinum 8375C CPU @ 2.90GHz,1,0-63,0,0,0,0,0,0,0,0,0,0,0,0-63,1,6,2,GenuineIntel,0,full,0,0,0,0,0,0,0,0,32,64,,
,AWS,x86_64,m6in,m6in.16xlarge,0,_,1114497.17,31.04710492,64,5799.94,Little Endian,969.462,0,6,0,0,32,2900,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ss ht syscall nx pdpe1gb rdtscp lm constant_tsc arch_perfmon rep_good nopl xtopology nonstop_tsc cpuid aperfmperf tsc_known_freq pni pclmulqdq monitor ssse3 fma cx16 pcid sse4_1 sse4_2 x2apic movbe popcnt tsc_deadline_timer aes xsave avx f16c rdrand hypervisor lahf_lm abm 3dnowprefetch invpcid_single ssbd ibrs ibpb stibp ibrs_enhanced fsgsbase tsc_adjust bmi1 avx2 smep bmi2 erms invpcid avx512f avx512dq rdseed adx smap avx512ifma clflushopt clwb avx512cd sha_ni avx512bw avx512vl xsaveopt xsavec xgetbv1 xsaves wbnoinvd ida arat avx512vbmi pku ospke avx512_vbmi2 gfni vaes vpclmulqdq avx512_vnni avx512_bitalg tme avx512_vpopcntdq rdpid md_clear flush_l1d arch_capabilities,KVM,48,32,1280,55296,3500,106,Intel(R) Xeon(R) Platinum 8375C CPU @ 2.90GHz,1,0-63,0,0,0,0,0,0,0,0,0,0,0,0-63,1,6,2,GenuineIntel,0,full,0,0,0,0,0,0,0,0,32,64,,
,AWS,x86_64,c6i,c6i.16xlarge,0,_,1112463.063,31.05579698,64,5799.95,Little Endian,3291.789,0,6,0,0,32,2900,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ss ht syscall nx pdpe1gb rdtscp lm constant_tsc arch_perfmon rep_good nopl xtopology nonstop_tsc cpuid aperfmperf tsc_known_freq pni pclmulqdq monitor ssse3 fma cx16 pcid sse4_1 sse4_2 x2apic movbe popcnt tsc_deadline_timer aes xsave avx f16c rdrand hypervisor lahf_lm abm 3dnowprefetch invpcid_single ssbd ibrs ibpb stibp ibrs_enhanced fsgsbase tsc_adjust bmi1 avx2 smep bmi2 erms invpcid avx512f avx512dq rdseed adx smap avx512ifma clflushopt clwb avx512cd sha_ni avx512bw avx512vl xsaveopt xsavec xgetbv1 xsaves wbnoinvd ida arat avx512vbmi pku ospke avx512_vbmi2 gfni vaes vpclmulqdq avx512_vnni avx512_bitalg tme avx512_vpopcntdq rdpid md_clear flush_l1d arch_capabilities,KVM,48,32,1280,55296,3500,106,Intel(R) Xeon(R) Platinum 8375C CPU @ 2.90GHz,1,0-63,0,0,0,0,0,0,0,0,0,0,0,0-63,1,6,2,GenuineIntel,0,full,0,0,0,0,0,0,0,0,32,64,,
,GCP,x86_64,n2d,n2d-highcpu-64,n2dhighcpu,_,1218165,31.15033499,64,4499.99,Little Endian,2249.998,0,23,0,0,16,0,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ht syscall nx mmxext fxsr_opt pdpe1gb rdtscp lm constant_tsc rep_good nopl nonstop_tsc cpuid extd_apicid tsc_known_freq pni pclmulqdq ssse3 fma cx16 sse4_1 sse4_2 movbe popcnt aes xsave avx f16c rdrand hypervisor lahf_lm cmp_legacy cr8_legacy abm sse4a misalignsse 3dnowprefetch osvw topoext ssbd ibrs ibpb stibp vmmcall fsgsbase tsc_adjust bmi1 avx2 smep bmi2 rdseed adx smap clflushopt clwb sha_ni xsaveopt xsavec xgetbv1 clzero xsaveerptr arat npt nrip_save umip rdpid,KVM,32,32,512,16384,0,49,AMD EPYC 7B12,2,"0-15,32-47","16-31,48-63",0,0,0,0,0,0,0,0,0,0,0-63,2,0,2,AuthenticAMD,0,full,0,0,0,0,Rome,AMD Rome,2.03,516,32,64,,
,AWS,x86_64,r6in,r6in.16xlarge,0,_,1121282.467,31.21790548,64,5799.88,Little Endian,1057.986,0,6,0,0,32,2900,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ss ht syscall nx pdpe1gb rdtscp lm constant_tsc arch_perfmon rep_good nopl xtopology nonstop_tsc cpuid aperfmperf tsc_known_freq pni pclmulqdq monitor ssse3 fma cx16 pcid sse4_1 sse4_2 x2apic movbe popcnt tsc_deadline_timer aes xsave avx f16c rdrand hypervisor lahf_lm abm 3dnowprefetch invpcid_single ssbd ibrs ibpb stibp ibrs_enhanced fsgsbase tsc_adjust bmi1 avx2 smep bmi2 erms invpcid avx512f avx512dq rdseed adx smap avx512ifma clflushopt clwb avx512cd sha_ni avx512bw avx512vl xsaveopt xsavec xgetbv1 xsaves wbnoinvd ida arat avx512vbmi pku ospke avx512_vbmi2 gfni vaes vpclmulqdq avx512_vnni avx512_bitalg tme avx512_vpopcntdq rdpid md_clear flush_l1d arch_capabilities,KVM,48,32,1280,55296,3500,106,Intel(R) Xeon(R) Platinum 8375C CPU @ 2.90GHz,1,0-63,0,0,0,0,0,0,0,0,0,0,0,0-63,1,6,2,GenuineIntel,0,full,0,0,0,0,0,0,0,0,32,64,,
,AZURE,x86_64,Standard,Standard_D64_v5,0,StandardD_v5,924146,31.22431327,64,5586.87,Little Endian,3318.923,0,6,2800,800,16,0,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ss ht syscall nx pdpe1gb rdtscp lm constant_tsc rep_good nopl xtopology tsc_reliable nonstop_tsc cpuid aperfmperf pni pclmulqdq vmx ssse3 fma cx16 pcid sse4_1 sse4_2 movbe popcnt tsc_deadline_timer aes xsave avx f16c rdrand hypervisor lahf_lm abm 3dnowprefetch invpcid_single tpr_shadow vnmi ept vpid ept_ad fsgsbase tsc_adjust bmi1 hle avx2 smep bmi2 erms invpcid rtm avx512f avx512dq rdseed adx smap avx512ifma clflushopt clwb avx512cd sha_ni avx512bw avx512vl xsaveopt xsavec xgetbv1 xsaves avx512vbmi umip avx512_vbmi2 gfni vaes vpclmulqdq avx512_vnni avx512_bitalg avx512_vpopcntdq rdpid arch_capabilities,Microsoft,48,32,1280,49152,0,106,Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz,2,0-31,32-63,0,0,0,0,0,0,0,0,0,0,0-63,2,6,2,GenuineIntel,VT-x,full,251.9,"9,983",1.08%,35,0,0,0,0,32,64,StandardD,v5
,GCP,x86_64,n2d,n2d-highmem-64,n2dhighmem,_,1220465,31.24190452,64,4499.99,Little Endian,2249.998,0,23,0,0,16,0,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ht syscall nx mmxext fxsr_opt pdpe1gb rdtscp lm constant_tsc rep_good nopl nonstop_tsc cpuid extd_apicid tsc_known_freq pni pclmulqdq ssse3 fma cx16 sse4_1 sse4_2 movbe popcnt aes xsave avx f16c rdrand hypervisor lahf_lm cmp_legacy cr8_legacy abm sse4a misalignsse 3dnowprefetch osvw topoext ssbd ibrs ibpb stibp vmmcall fsgsbase tsc_adjust bmi1 avx2 smep bmi2 rdseed adx smap clflushopt clwb sha_ni xsaveopt xsavec xgetbv1 clzero xsaveerptr arat npt nrip_save umip rdpid,KVM,32,32,512,16384,0,49,AMD EPYC 7B12,2,"0-15,32-47","16-31,48-63",0,0,0,0,0,0,0,0,0,0,0-63,2,0,2,AuthenticAMD,0,full,0,0,0,0,Rome,AMD Rome,1.6,496,32,64,,
,AWS,x86_64,r6i,r6i.16xlarge,0,_,1119860.017,31.28048994,64,5799.92,Little Endian,908.945,0,6,0,0,32,2900,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ss ht syscall nx pdpe1gb rdtscp lm constant_tsc arch_perfmon rep_good nopl xtopology nonstop_tsc cpuid aperfmperf tsc_known_freq pni pclmulqdq monitor ssse3 fma cx16 pcid sse4_1 sse4_2 x2apic movbe popcnt tsc_deadline_timer aes xsave avx f16c rdrand hypervisor lahf_lm abm 3dnowprefetch invpcid_single ssbd ibrs ibpb stibp ibrs_enhanced fsgsbase tsc_adjust bmi1 avx2 smep bmi2 erms invpcid avx512f avx512dq rdseed adx smap avx512ifma clflushopt clwb avx512cd sha_ni avx512bw avx512vl xsaveopt xsavec xgetbv1 xsaves wbnoinvd ida arat avx512vbmi pku ospke avx512_vbmi2 gfni vaes vpclmulqdq avx512_vnni avx512_bitalg tme avx512_vpopcntdq rdpid md_clear flush_l1d arch_capabilities,KVM,48,32,1280,55296,3500,106,Intel(R) Xeon(R) Platinum 8375C CPU @ 2.90GHz,1,0-63,0,0,0,0,0,0,0,0,0,0,0,0-63,1,6,2,GenuineIntel,0,full,0,0,0,0,0,0,0,0,32,64,,
,GCP,x86_64,n2d,n2d-standard-64,n2dstandard,_,1217192,31.29269609,64,4499.99,Little Endian,2249.998,0,23,0,0,16,0,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ht syscall nx mmxext fxsr_opt pdpe1gb rdtscp lm constant_tsc rep_good nopl nonstop_tsc cpuid extd_apicid tsc_known_freq pni pclmulqdq ssse3 fma cx16 sse4_1 sse4_2 movbe popcnt aes xsave avx f16c rdrand hypervisor lahf_lm cmp_legacy cr8_legacy abm sse4a misalignsse 3dnowprefetch osvw topoext ssbd ibrs ibpb stibp vmmcall fsgsbase tsc_adjust bmi1 avx2 smep bmi2 rdseed adx smap clflushopt clwb sha_ni xsaveopt xsavec xgetbv1 clzero xsaveerptr arat npt nrip_save umip rdpid,KVM,32,32,512,16384,0,49,AMD EPYC 7B12,2,"0-15,32-47","16-31,48-63",0,0,0,0,0,0,0,0,0,0,0-63,2,0,2,AuthenticAMD,0,full,0,0,0,0,Rome,AMD Rome,2.71,512,32,64,,
,AWS,x86_64,c6a,c6a.16xlarge,0,_,1315789.474,31.71710526,64,5299.97,Little Endian,2524.211,0,25,0,0,32,2650,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ht syscall nx mmxext fxsr_opt pdpe1gb rdtscp lm constant_tsc rep_good nopl nonstop_tsc cpuid extd_apicid aperfmperf tsc_known_freq pni pclmulqdq ssse3 fma cx16 pcid sse4_1 sse4_2 x2apic movbe popcnt aes xsave avx f16c rdrand hypervisor lahf_lm cmp_legacy cr8_legacy abm sse4a misalignsse 3dnowprefetch topoext invpcid_single ssbd ibrs ibpb stibp vmmcall fsgsbase bmi1 avx2 smep bmi2 erms invpcid rdseed adx smap clflushopt clwb sha_ni xsaveopt xsavec xgetbv1 clzero xsaveerptr rdpru wbnoinvd arat npt nrip_save vaes vpclmulqdq rdpid,KVM,32,32,512,32768,3725,1,AMD EPYC 7R13 Processor,2,"0-15,32-47","16-31,48-63",0,0,0,0,0,0,0,0,0,0,0-63,1,1,2,AuthenticAMD,0,full,0,0,0,0,0,0,0,0,32,64,,
,AWS,aarch64,c7g,c7g.16xlarge,0,_,1622820.919,31.73832013,64,2100,Little Endian,2600,0,0,0,0,64,2600,fp asimd evtstrm aes pmull sha1 sha2 crc32 atomics fphp asimdhp cpuid asimdrdm jscvt fcma lrcpc dcpop sha3 sm3 sm4 asimddp sha512 sve asimdfhm dit uscat ilrcpc flagm ssbs paca pacg dcpodp svei8mm svebf16 i8mm bf16 dgh rng,0,64,64,1024,32768,2600,1,0,1,0-63,0,0,0,0,0,0,0,0,0,0,0,0-63,1,r1p1,1,ARM,0,0,0,0,0,0,0,0,0,0,32,64,,
,AWS,aarch64,c6gn,c6gn.16xlarge,0,_,1252609.603,31.75574113,64,243.75,Little Endian,2500,0,0,0,0,64,2500,fp asimd evtstrm aes pmull sha1 sha2 crc32 atomics fphp asimdhp cpuid asimdrdm lrcpc dcpop asimddp ssbs,0,64,64,1024,32768,2500,1,Neoverse-N1,1,0-63,0,0,0,0,0,0,0,0,0,0,0,0-63,1,r3p1,1,ARM,0,0,0,0,0,0,0,0,0,0,32,64,,
,GCP,x86_64,n2,n2-highcpu-64,n2highcpu,_,1070807,31.75678401,64,5600.5,Little Endian,2800.25,0,6,0,0,16,0,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ss ht syscall nx pdpe1gb rdtscp lm constant_tsc rep_good nopl xtopology nonstop_tsc cpuid tsc_known_freq pni pclmulqdq ssse3 fma cx16 pcid sse4_1 sse4_2 x2apic movbe popcnt aes xsave avx f16c rdrand hypervisor lahf_lm abm 3dnowprefetch invpcid_single ssbd ibrs ibpb stibp ibrs_enhanced fsgsbase tsc_adjust bmi1 hle avx2 smep bmi2 erms invpcid rtm avx512f avx512dq rdseed adx smap clflushopt clwb avx512cd avx512bw avx512vl xsaveopt xsavec xgetbv1 xsaves arat avx512_vnni md_clear arch_capabilities,KVM,32,32,1024,33792,0,85,Intel(R) Xeon(R) CPU @ 2.80GHz,2,"0-15,32-47","16-31,48-63",0,0,0,0,0,0,0,0,0,0,0-63,2,7,2,GenuineIntel,0,full,0,0,0,0,Cascade Lake,Intel Cascade Lake,0.87,940,32,64,,
,GCP,x86_64,n2,n2-standard-64,n2standard,_,1069840,31.7686186,64,5600.47,Little Endian,2800.238,0,6,0,0,16,0,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ss ht syscall nx pdpe1gb rdtscp lm constant_tsc rep_good nopl xtopology nonstop_tsc cpuid tsc_known_freq pni pclmulqdq ssse3 fma cx16 pcid sse4_1 sse4_2 x2apic movbe popcnt aes xsave avx f16c rdrand hypervisor lahf_lm abm 3dnowprefetch invpcid_single ssbd ibrs ibpb stibp ibrs_enhanced fsgsbase tsc_adjust bmi1 hle avx2 smep bmi2 erms invpcid rtm avx512f avx512dq rdseed adx smap clflushopt clwb avx512cd avx512bw avx512vl xsaveopt xsavec xgetbv1 xsaves arat avx512_vnni md_clear arch_capabilities,KVM,32,32,1024,33792,0,85,Intel(R) Xeon(R) CPU @ 2.80GHz,2,"0-15,32-47","16-31,48-63",0,0,0,0,0,0,0,0,0,0,0-63,2,7,2,GenuineIntel,0,full,0,0,0,0,Cascade Lake,Intel Cascade Lake,1.19,768,32,64,,
,AWS,aarch64,r6g,r6g.16xlarge,0,_,1251792.933,31.82683531,64,243.75,Little Endian,2500,0,0,0,0,64,2500,fp asimd evtstrm aes pmull sha1 sha2 crc32 atomics fphp asimdhp cpuid asimdrdm lrcpc dcpop asimddp ssbs,0,64,64,1024,32768,2500,1,Neoverse-N1,1,0-63,0,0,0,0,0,0,0,0,0,0,0,0-63,1,r3p1,1,ARM,0,0,0,0,0,0,0,0,0,0,32,64,,
,GCP,x86_64,n2,n2-highmem-64,n2highmem,_,1071112,31.8319118,64,5600.47,Little Endian,2800.238,0,6,0,0,16,0,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ss ht syscall nx pdpe1gb rdtscp lm constant_tsc rep_good nopl xtopology nonstop_tsc cpuid tsc_known_freq pni pclmulqdq ssse3 fma cx16 pcid sse4_1 sse4_2 x2apic movbe popcnt aes xsave avx f16c rdrand hypervisor lahf_lm abm 3dnowprefetch invpcid_single ssbd ibrs ibpb stibp ibrs_enhanced fsgsbase tsc_adjust bmi1 hle avx2 smep bmi2 erms invpcid rtm avx512f avx512dq rdseed adx smap clflushopt clwb avx512cd avx512bw avx512vl xsaveopt xsavec xgetbv1 xsaves arat avx512_vnni md_clear arch_capabilities,KVM,32,32,1024,33792,0,85,Intel(R) Xeon(R) CPU @ 2.80GHz,2,"0-15,32-47","16-31,48-63",0,0,0,0,0,0,0,0,0,0,0-63,2,7,2,GenuineIntel,0,full,0,0,0,0,Cascade Lake,Intel Cascade Lake,1.15,975,32,64,,
,AWS,aarch64,m6g,m6g.16xlarge,0,_,1251629.726,31.84771838,64,243.75,Little Endian,2500,0,0,0,0,64,2500,fp asimd evtstrm aes pmull sha1 sha2 crc32 atomics fphp asimdhp cpuid asimdrdm lrcpc dcpop asimddp ssbs,0,64,64,1024,32768,2500,1,Neoverse-N1,1,0-63,0,0,0,0,0,0,0,0,0,0,0,0-63,1,r3p1,1,ARM,0,0,0,0,0,0,0,0,0,0,32,64,,
,AWS,aarch64,c6gd,c6gd.16xlarge,0,_,1252773.065,31.85801905,64,243.75,Little Endian,2500,0,0,0,0,64,2500,fp asimd evtstrm aes pmull sha1 sha2 crc32 atomics fphp asimdhp cpuid asimdrdm lrcpc dcpop asimddp ssbs,0,64,64,1024,32768,2500,1,Neoverse-N1,1,0-63,0,0,0,0,0,0,0,0,0,0,0,0-63,1,r3p1,1,ARM,0,0,0,0,0,0,0,0,0,0,32,64,,
,AWS,aarch64,im4gn,im4gn.16xlarge,0,_,1252691.329,31.86637959,64,243.75,Little Endian,2500,0,0,0,0,64,2500,fp asimd evtstrm aes pmull sha1 sha2 crc32 atomics fphp asimdhp cpuid asimdrdm lrcpc dcpop asimddp ssbs,0,64,64,1024,32768,2500,1,Neoverse-N1,1,0-63,0,0,0,0,0,0,0,0,0,0,0,0-63,1,r3p1,1,ARM,0,0,0,0,0,0,0,0,0,0,32,64,,
,AWS,aarch64,r6gd,r6gd.16xlarge,0,_,1251303.441,31.87486966,64,243.75,Little Endian,2500,0,0,0,0,64,2500,fp asimd evtstrm aes pmull sha1 sha2 crc32 atomics fphp asimdhp cpuid asimdrdm lrcpc dcpop asimddp ssbs,0,64,64,1024,32768,2500,1,Neoverse-N1,1,0-63,0,0,0,0,0,0,0,0,0,0,0,0-63,1,r3p1,1,ARM,0,0,0,0,0,0,0,0,0,0,32,64,,
,AWS,aarch64,m6gd,m6gd.16xlarge,0,_,1256215.65,31.94556399,64,243.75,Little Endian,2500,0,0,0,0,64,2500,fp asimd evtstrm aes pmull sha1 sha2 crc32 atomics fphp asimdhp cpuid asimdrdm lrcpc dcpop asimddp ssbs,0,64,64,1024,32768,2500,1,Neoverse-N1,1,0-63,0,0,0,0,0,0,0,0,0,0,0,0-63,1,r3p1,1,ARM,0,0,0,0,0,0,0,0,0,0,32,64,,
,AWS,x86_64,r6a,r6a.16xlarge,0,_,1350021.094,32.29081704,64,5299.97,Little Endian,2674.782,0,25,0,0,32,2650,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ht syscall nx mmxext fxsr_opt pdpe1gb rdtscp lm constant_tsc rep_good nopl nonstop_tsc cpuid extd_apicid aperfmperf tsc_known_freq pni pclmulqdq ssse3 fma cx16 pcid sse4_1 sse4_2 x2apic movbe popcnt aes xsave avx f16c rdrand hypervisor lahf_lm cmp_legacy cr8_legacy abm sse4a misalignsse 3dnowprefetch topoext invpcid_single ssbd ibrs ibpb stibp vmmcall fsgsbase bmi1 avx2 smep bmi2 erms invpcid rdseed adx smap clflushopt clwb sha_ni xsaveopt xsavec xgetbv1 clzero xsaveerptr rdpru wbnoinvd arat npt nrip_save vaes vpclmulqdq rdpid,KVM,32,32,512,32768,3725,1,AMD EPYC 7R13 Processor,2,"0-15,32-47","16-31,48-63",0,0,0,0,0,0,0,0,0,0,0-63,1,1,2,AuthenticAMD,0,full,0,0,0,0,0,0,0,0,32,64,,
,GCP,x86_64,n1,n1-highcpu-64,n1highcpu,_,874912,32.99438096,64,4599.99,Little Endian,2299.998,0,6,0,0,32,0,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ss ht syscall nx pdpe1gb rdtscp lm constant_tsc rep_good nopl xtopology nonstop_tsc cpuid tsc_known_freq pni pclmulqdq ssse3 fma cx16 pcid sse4_1 sse4_2 x2apic movbe popcnt aes xsave avx f16c rdrand hypervisor lahf_lm abm invpcid_single pti ssbd ibrs ibpb stibp fsgsbase tsc_adjust bmi1 avx2 smep bmi2 erms invpcid xsaveopt arat md_clear arch_capabilities,KVM,32,32,256,46080,0,63,Intel(R) Xeon(R) CPU @ 2.30GHz,1,0-63,0,0,0,0,0,0,0,0,0,0,0,0-63,1,0,2,GenuineIntel,0,full,0,0,0,0,Haswell,Intel Haswell,1.64,19184,32,64,,
